Price,Open,High,Low,Close,Volume
Ticker,1321.T,1321.T,1321.T,1321.T,1321.T
Date,,,,,
2012-05-24,7172.446611617312,7213.338553530752,7123.376281321184,7180.625,364072
2012-05-25,7213.34034702965,7221.518737445783,7164.270004532849,7188.80517578125,127677
2012-05-28,7205.1617886629965,7221.518569113991,7180.626617986505,7196.9833984375,101168
2012-05-29,7188.805297438698,7254.232421875,7139.734954111471,7254.232421875,230348
2012-05-30,7246.052745434598,7254.2311345377975,7180.625632609003,7221.517578125,323859
2012-05-31,7123.377428556743,7156.090987356086,7082.485480057566,7147.91259765625,228979
2012-06-01,7098.841484917535,7115.198262532553,7057.949540879991,7066.1279296875,304237
2012-06-04,6943.452957835478,6951.63134765625,6902.561008731617,6951.63134765625,411789
2012-06-05,6984.344051702235,7041.5927734375,6959.808885244265,7041.5927734375,195978
2012-06-06,7082.484831473214,7164.268720982143,7049.771275669643,7156.09033203125,231659
2012-06-07,7262.409523640997,7262.409523640997,7205.160799918602,7221.517578125,171294
2012-06-08,7229.696534049856,7229.696534049856,7057.95034941745,7074.30712890625,216281
2012-06-11,7213.339189021801,7254.2311345377975,7196.982410815402,7221.517578125,609818
2012-06-12,7090.663220424108,7188.803887834822,7082.484831473214,7156.09033203125,272897
2012-06-13,7188.80517578125,7221.518737445783,7164.270004532849,7188.80517578125,74352
2012-06-14,7139.73305808656,7196.981776765376,7139.73305808656,7180.625,73781
2012-06-15,7221.516941913439,7229.695330296127,7164.268223234624,7180.625,175850
2012-06-18,7336.016617947777,7344.195008826203,7295.124663555649,7311.4814453125,261456
2012-06-19,7295.1220780019685,7295.1220780019685,7229.694974163385,7270.5869140625,175234
2012-06-20,7303.301093706452,7344.1930371202625,7295.12270502369,7336.0146484375,133936
2012-06-21,7368.72801816147,7417.79834902603,7360.549629684043,7393.26318359375,188879
2012-06-22,7303.302205493868,7401.442884627044,7303.302205493868,7376.90771484375,267603
2012-06-25,7401.443744975182,7401.443744975182,7311.4814453125,7311.4814453125,96692
2012-06-26,7270.588212122542,7295.1233804424155,7221.517875482795,7278.7666015625,196715
2012-06-27,7278.766092572893,7327.83642578125,7254.230925968715,7327.83642578125,138930
2012-06-28,7385.086881832714,7450.514008139095,7376.908491044416,7434.1572265625,138693
2012-06-29,7393.2653583762185,7581.368348688889,7376.9085766099,7548.65478515625,447943
2012-07-02,7614.079116342906,7622.257504222974,7540.473625422298,7565.0087890625,295872
2012-07-03,7573.18749159042,7622.25782090958,7556.8307151507,7597.72265625,466499
2012-07-04,7532.295252354801,7540.4736402509525,7507.7600886663495,7515.9384765625,196796
2012-07-05,7499.5836634740035,7540.475613656523,7483.2268834009965,7491.4052734375,81390
2012-07-06,7483.225762276173,7491.404151087404,7409.620262975096,7450.51220703125,129745
2012-07-09,7368.728203168548,7393.263369216834,7336.0146484375,7336.0146484375,402005
2012-07-10,7360.550975906354,7401.442925772501,7303.30224609375,7303.30224609375,92663
2012-07-11,7278.767881798798,7311.4814453125,7262.411100041946,7311.4814453125,127061
2012-07-12,7319.659422439384,7319.659422439384,7180.626785365116,7188.80517578125,285685
2012-07-13,7164.268223234624,7229.695330296127,7164.268223234624,7180.625,199823
2012-07-17,7196.982731193439,7270.588236398826,7196.982731193439,7229.6962890625,124607
2012-07-18,7254.230319829754,7270.587096199156,7196.981602536847,7213.33837890625,90396
2012-07-19,7262.4111328125,7295.1246964738175,7237.875960066512,7262.4111328125,168116
2012-07-20,7254.230336646511,7254.230336646511,7147.91128999893,7164.26806640625,128029
2012-07-23,7090.663441774592,7107.020220186991,7017.057938918801,7025.236328125,228478
2012-07-24,7008.879238623904,7033.4144051535095,6976.165683251097,6992.5224609375,132638
2012-07-25,6943.4523258367235,6959.80910398946,6878.0252132257765,6910.73876953125,342625
2012-07-26,6935.274069460726,6976.166015625,6902.560512529308,6976.166015625,236739
2012-07-27,7074.306318495009,7074.306318495009,7025.235985649957,7066.1279296875,187490
2012-07-30,7147.9117973239945,7164.268574892241,7090.663075835129,7115.1982421875,101250
2012-07-31,7098.842881203783,7213.34034702965,7082.486100371516,7188.80517578125,260620
2012-08-01,7107.020008892095,7147.911953707354,7082.484842002938,7131.55517578125,86445
2012-08-02,7147.912764891179,7180.626324455899,7131.55598510882,7139.734375,116070
2012-08-03,7049.771805746668,7066.128584878332,7033.415026615005,7057.9501953125,92217
2012-08-06,7164.268049798044,7229.695155275652,7164.268049798044,7213.33837890625,203855
2012-08-07,7205.159810223917,7278.765302042322,7188.803034264271,7270.5869140625,235756
2012-08-08,7336.014814649309,7401.441925593785,7303.301259177072,7327.83642578125,391113
2012-08-09,7311.479453383692,7425.976894488134,7311.479453383692,7409.6201171875,260600
2012-08-10,7376.90659185131,7385.084980534072,7303.301093706452,7336.0146484375,80431
2012-08-13,7336.014814649309,7344.193203517369,7311.479648045131,7327.83642578125,79419
2012-08-14,7336.014959506798,7401.442071743201,7336.014959506798,7368.728515625,128502
2012-08-15,7385.085950520833,7393.264340277778,7311.480442708333,7360.55078125,63753
2012-08-16,7393.264592999454,7507.762053510508,7393.264592999454,7491.4052734375,246175
2012-08-17,7524.116849662162,7581.365564822636,7499.58168602196,7565.0087890625,405263
2012-08-20,7597.722988091627,7605.901376668689,7540.474268052185,7581.3662109375,274928
2012-08-21,7565.0087890625,7581.365564822636,7540.473625422298,7565.0087890625,101332
2012-08-22,7548.653654315961,7556.832043973941,7483.226537052117,7532.296875,125960
2012-08-23,7491.405398150027,7581.367690049209,7475.048617804722,7556.83251953125,146017
2012-08-24,7475.048172814208,7499.583341871585,7466.869783128415,7483.2265625,194154
2012-08-27,7540.474787028526,7556.8315653084155,7491.404452188862,7507.76123046875,92612
2012-08-28,7532.29691354852,7540.475303248356,7417.7994577508225,7458.69140625,86188
2012-08-29,7466.8701033279885,7499.5836634740035,7458.691713291485,7491.4052734375,73118
2012-08-30,7475.047226390038,7483.2256150403555,7393.263339886865,7409.6201171875,128267
2012-08-31,7344.195008826203,7385.08696321833,7286.9462726772235,7311.4814453125,378740
2012-09-03,7303.3027652022265,7344.194717974916,7229.697250211387,7254.232421875,217011
2012-09-04,7254.232421875,7262.410812429538,7205.1620785477735,7254.232421875,201834
2012-09-05,7237.8743786523655,7237.8743786523655,7156.090487368158,7172.447265625,194756
2012-09-06,7172.447265625,7180.62565475342,7139.733709111317,7172.447265625,113988
2012-09-07,7319.658036913191,7327.83642578125,7270.587703704834,7327.83642578125,251818
2012-09-10,7295.122870309012,7327.83642578125,7295.122870309012,7327.83642578125,152522
2012-09-11,7270.5869140625,7278.765302042322,7246.0517501230315,7270.5869140625,110348
2012-09-12,7278.767022401589,7401.442871093751,7278.767022401589,7401.44287109375,279623
2012-09-13,7401.442525004292,7458.691251717033,7368.728966882726,7442.33447265625,335753
2012-09-14,7556.832519531251,7597.724470394515,7507.7621784953335,7556.83251953125,380868
2012-09-18,7565.011566922569,7581.368348688889,7524.119612506772,7548.65478515625,208795
2012-09-19,7573.187803540327,7671.3284662211945,7540.474249313371,7630.4365234375,579539
2012-09-20,7565.0104593579235,7605.902407786885,7483.2265625,7483.2265625,548141
2012-09-21,7524.11848534202,7556.832043973941,7507.761706026059,7532.296875,151485
2012-09-24,7491.404952185792,7507.761731557377,7458.691393442623,7483.2265625,244482
2012-09-25,7458.690895629085,7524.118008748638,7450.512506489141,7507.76123046875,381842
2012-09-26,7434.1551167783555,7458.690282180264,7393.263174441841,7417.79833984375,259595
2012-09-27,7376.907509251645,7458.69140625,7360.550729851974,7458.69140625,200670
2012-09-28,7466.869848090278,7483.226627604166,7352.372391493055,7360.55078125,304488
2012-10-01,7336.0154706049225,7352.372249803596,7295.12352260824,7319.65869140625,110346
2012-10-02,7336.015483223269,7360.550652063481,7295.12353515625,7295.12353515625,145585
2012-10-03,7295.123702300785,7327.837261503928,7270.588532898429,7286.9453125,193362
2012-10-04,7311.479637748541,7385.085137457419,7270.587693465831,7352.37158203125,163376
2012-10-05,7376.90656258623,7409.6201171875,7327.836230684326,7409.6201171875,150896
2012-10-09,7352.372262450077,7360.550652063481,7295.12353515625,7295.12353515625,153792
2012-10-10,7213.3383956282105,7213.3383956282105,7147.91128999893,7164.26806640625,423866
2012-10-11,7107.0205078125,7172.447624109968,7090.663728738134,7107.0205078125,386426
2012-10-12,7107.019853403377,7147.9117973239945,7090.663075835129,7115.1982421875,239165
2012-10-15,7107.02081543528,7164.269544673539,7074.307255870561,7139.734375,82102
2012-10-16,7196.984339729119,7246.0546875,7196.984339729119,7246.0546875,126581
2012-10-17,7303.301093706452,7360.549814485786,7286.944316340928,7336.0146484375,336606
2012-10-18,7393.26444115837,7483.226729712288,7385.086051289832,7475.04833984375,509885
2012-10-19,7458.691393442623,7507.761731557377,7434.156224385246,7483.2265625,328438
2012-10-22,7385.086038138121,7515.940275801698,7376.907648284147,7499.58349609375,149656
2012-10-23,7540.475445363618,7556.8322250715655,7458.691546823883,7499.58349609375,217986
2012-10-24,7417.798651786326,7524.117706332327,7409.620262975096,7450.51220703125,296544
2012-10-25,7450.512978420195,7548.653654315961,7442.334588762215,7532.296875,179386
2012-10-26,7540.475147020948,7556.831926081731,7434.1560831258585,7442.33447265625,157375
2012-10-29,7458.690282180264,7483.225447582174,7409.619951376447,7417.79833984375,76759
2012-10-30,7442.334678819444,7491.405017361111,7344.194001736111,7360.55078125,258033
2012-10-31,7425.978027343749,7483.2267566294395,7409.621247547838,7425.97802734375,211406
2012-11-01,7425.977847450658,7475.048185649671,7376.907509251645,7458.69140625,284420
2012-11-02,7532.296064559273,7556.831230893343,7515.939287003227,7524.11767578125,195271
2012-11-05,7491.404452188862,7524.118008748638,7475.047673908974,7507.76123046875,79908
2012-11-06,7483.226729712288,7491.405119580826,7458.691560106674,7475.04833984375,164147
2012-11-07,7515.940134148849,7524.118523848684,7425.977847450658,7458.69140625,226896
2012-11-08,7376.907560763889,7409.621119791666,7327.837222222222,7360.55078125,321289
2012-11-09,7295.12353515625,7311.480314383058,7270.588366316038,7295.12353515625,288279
2012-11-12,7254.2311345377975,7270.587912744196,7221.517578125,7221.517578125,204883
2012-11-13,7262.409523640997,7270.587912744196,7172.447243505804,7221.517578125,266225
2012-11-14,7221.51676709095,7229.695155275652,7205.159990721549,7213.33837890625,86137
2012-11-15,7254.231562217254,7344.19384765625,7229.696393461163,7344.19384765625,446130
2012-11-16,7409.621207700041,7515.940275801698,7401.442817846068,7499.58349609375,471541
2012-11-19,7614.07943268972,7646.79298556916,7597.72265625,7597.72265625,469187
2012-11-20,7646.793319554005,7654.971708131068,7581.3662109375,7581.3662109375,539135
2012-11-21,7654.971670327475,7704.042001547524,7622.258116180777,7679.5068359375,773144
2012-11-22,7769.46971529053,7794.0048828125,7736.75615859457,7794.0048828125,494066
2012-11-26,7883.96764472738,7900.3244240732865,7810.362137670796,7818.54052734375,501953
2012-11-27,7794.004695129394,7859.4318069458,7794.004695129394,7851.25341796875,290902
2012-11-28,7802.18280280656,7826.717968853121,7736.755693349062,7744.93408203125,386576
2012-11-29,7785.82631677769,7843.0750396951735,7777.647927789479,7826.71826171875,363636
2012-11-30,7851.254380841122,7900.324720721379,7802.184040960865,7875.78955078125,321079
2012-12-03,7883.967940761293,7924.859890661507,7859.432770821164,7875.78955078125,280774
2012-12-04,7843.074873189587,7867.61003963335,7826.718095560413,7834.896484375,385515
2012-12-05,7810.3621123189,7916.681177722194,7802.183722672493,7867.61083984375,280955
2012-12-06,7916.681306378866,7957.573255275451,7900.324526820232,7933.0380859375,435379
2012-12-07,7941.216475716817,7965.751645054768,7916.681306378866,7933.0380859375,197076
2012-12-10,7973.930034834085,7973.930034834085,7916.681306378866,7933.0380859375,139205
2012-12-11,7924.859375,7933.037764447884,7892.145817208462,7924.859375,126105
2012-12-12,7973.9287109375,7990.285487780448,7957.571934094551,7973.9287109375,238124
2012-12-13,8047.534967047174,8129.31885898871,8047.534967047174,8104.78369140625,742494
2012-12-14,8088.425930092272,8137.496259294046,8055.71237729109,8129.31787109375,439344
2012-12-17,8251.995647949218,8268.352428222655,8170.211746582031,8178.39013671875,679567
2012-12-18,8202.924448256676,8292.886730341246,8194.746058976261,8268.3515625,642322
2012-12-19,8358.31568161232,8464.634765625,8325.602117300725,8464.634765625,801369
2012-12-20,8407.383810084393,8448.275754685972,8341.95669872187,8358.3134765625,522485
2012-12-21,8448.277451828064,8472.812623517786,8260.174468873518,8276.53125,528967
2012-12-25,8415.56316882622,8431.91994855183,8350.13604992378,8382.849609375,416727
2012-12-26,8431.918904115233,8530.0595703125,8415.562126415687,8530.0595703125,642681
2012-12-27,8431.918904115233,8530.0595703125,8415.562126415687,8530.0595703125,642681
2012-12-28,8677.271150892228,8693.6279296875,8644.55759330168,8693.6279296875,509163
2013-01-04,8963.515007467831,8963.515007467831,8865.374332203584,8898.087890625,917587
2013-01-07,8930.800163332562,8947.156940188483,8816.302725341118,8840.837890625,423505
2013-01-08,8791.76694660848,8832.658885895033,8718.16145589269,8726.33984375,431440
2013-01-09,8652.737212113732,8840.840194985769,8644.558821554077,8799.9482421875,665765
2013-01-10,8865.375,8898.08856088561,8840.839829335793,8865.375,231724
2013-01-11,9012.5849609375,9020.76335019425,8947.157846883507,9012.5849609375,548282
2013-01-15,9102.547542479148,9127.082711057259,9037.120426270852,9069.833984375,418906
2013-01-16,9020.762445283512,9020.762445283512,8816.302734375,8816.302734375,755169
2013-01-17,8881.731136639326,8906.266305525069,8685.449785553374,8849.017578125,503233
2013-01-18,9020.764603649111,9094.3701171875,8996.229432469649,9094.3701171875,661536
2013-01-21,9127.081448707686,9127.081448707686,8922.621738835202,8938.978515625,1013221
2013-01-22,8963.51499484418,9045.29889078254,8840.839150936641,8922.623046875,1102359
2013-01-23,8816.302110180412,8881.729213038894,8718.16145589269,8726.33984375,442184
2013-01-24,8709.984954439116,8857.195967753581,8693.628175181955,8849.017578125,393353
2013-01-25,9028.944280660377,9110.72819624607,9004.40910598467,9102.5498046875,1007135
2013-01-28,9151.617578302234,9167.974356815732,9004.40657168075,9012.5849609375,960432
2013-01-29,8938.979751958408,9110.725932005185,8938.979751958408,9069.833984375,441547
2013-01-30,9094.369699646644,9257.9375,9078.012919611308,9257.9375,601271
2013-01-31,9208.86553777306,9282.471034966626,9159.79520631068,9266.1142578125,646565
2013-02-01,9307.00747841283,9364.256206311678,9274.293919613487,9323.3642578125,559328
2013-02-04,9388.791671207498,9396.970061164995,9323.364551547515,9380.61328125,514801
2013-02-05,9249.758479716615,9315.185595399844,9200.688142954192,9217.044921875,898665
2013-02-06,9405.14740645118,9576.893576482027,9396.969017402093,9527.8232421875,1156821
2013-02-07,9454.220029633621,9536.003939924569,9396.971292429958,9486.93359375,957144
2013-02-08,9388.78974214631,9413.324906977701,9274.292306266476,9307.005859375,1137070
2013-02-12,9511.464857254754,9544.178407924588,9462.39453125,9462.39453125,768578
2013-02-13,9446.040400909982,9470.575570782476,9323.364551547515,9380.61328125,407059
2013-02-14,9396.969060839929,9462.396173535071,9364.255504492356,9429.6826171875,535188
2013-02-15,9364.254577314916,9388.78974214631,9217.04358832656,9307.005859375,833782
2013-02-18,9446.040333207831,9527.824232196645,9429.68355341007,9503.2890625,874150
2013-02-19,9454.21873651855,9503.289075981449,9446.040346608066,9478.75390625,279035
2013-02-20,9552.359375,9593.251324379282,9527.824205372432,9552.359375,493234
2013-02-21,9503.287794325088,9527.822960747613,9413.325517442492,9421.50390625,630096
2013-02-22,9364.25643421902,9503.2890625,9298.82931502797,9503.2890625,642473
2013-02-25,9658.678031125053,9715.9267578125,9625.96447301794,9715.9267578125,810569
2013-02-26,9470.573877834802,9601.428093763434,9454.217100843724,9511.4658203125,1346184
2013-02-27,9527.824300484961,9527.824300484961,9372.434891292502,9380.61328125,818467
2013-02-28,9519.644172207447,9642.319999168883,9511.465783743351,9609.6064453125,1048740
2013-03-01,9585.074169136326,9707.750033075783,9560.538996348434,9658.6796875,632253
2013-03-04,9756.818058830891,9805.888392739513,9683.21255796796,9699.5693359375,533038
2013-03-05,9781.354842306884,9814.068403652393,9724.106109952245,9740.462890625,636424
2013-03-06,9846.783132452714,9944.923828125,9830.426349840667,9944.923828125,1125843
2013-03-07,10034.884148764357,10059.41931783224,9953.100251871412,9969.45703125,685239
2013-03-08,10083.954348043131,10239.34375,10067.597568889776,10239.34375,883907
2013-03-11,10272.057283386326,10337.484399841016,10239.343725158982,10288.4140625,920346
2013-03-12,10378.37339781499,10386.551785047312,10263.8759765625,10263.8759765625,664470
2013-03-13,10214.807294796676,10288.412791716748,10190.27212915665,10206.62890625,709657
2013-03-14,10272.056618958004,10329.305342152833,10206.62950673534,10321.126953125,451743
2013-03-15,10370.198190307616,10468.3388671875,10362.019800567627,10468.3388671875,659617
2013-03-18,10280.234403170072,10321.126345903445,10190.27212915665,10206.62890625,1250712
2013-03-19,10353.839174808523,10411.087890625,10345.66078683474,10411.087890625,672876
2013-03-21,10501.052720716783,10541.944670563811,10492.874330747378,10525.587890625,665416
2013-03-22,10411.088907458117,10435.624073775773,10288.413075869845,10312.9482421875,989119
2013-03-25,10443.80401816208,10501.05274809719,10402.91206820843,10476.517578125,883981
2013-03-26,10394.732432657236,10460.159544743197,10362.018876614255,10370.197265625,632817
2013-03-27,10468.337227414331,10501.05078125,10427.445285119744,10501.05078125,421695
2013-03-28,10443.802766721708,10451.981155732454,10304.770153539039,10370.197265625,1097729
2013-03-29,10402.908207742317,10427.443368609634,10337.481112096139,10378.373046875,441949
2013-04-01,10386.553444744204,10394.731833283373,10198.450508343325,10231.1640625,804383
2013-04-02,10100.310880316048,10124.84604844637,9895.851145896695,10083.9541015625,1061002
2013-04-03,10239.343041453076,10370.197265625,10190.272707388604,10370.197265625,635435
2013-04-04,10214.808698086808,10664.620129948118,10124.846411714547,10640.0849609375,1896908
2013-04-05,11057.183112157534,11089.89667166096,10730.047517123288,10746.404296875,2347829
2013-04-08,11081.718429047036,11098.07520901611,10975.399359248062,11073.5400390625,906623
2013-04-09,11163.500034645233,11188.035199556542,11032.645821784923,11065.359375,872086
2013-04-10,11065.360638871058,11171.679698963684,11049.003860395269,11147.14453125,646040
2013-04-11,11269.819969326192,11351.603858798806,11220.749635642624,11310.7119140625,1002451
2013-04-12,11278.000625169347,11351.606140489524,11237.108672213693,11318.892578125,716402
2013-04-15,11196.214199375914,11245.284531878657,11122.608700621799,11179.857421875,743734
2013-04-16,10918.150261847528,11171.680342834248,10885.436703010531,11163.501953125,997104
2013-04-17,11179.856750932497,11245.283857009643,11171.678362672852,11237.10546875,606887
2013-04-18,11138.966142012107,11228.928423628944,11081.717417346847,11147.14453125,919289
2013-04-19,11147.145148101295,11212.572265625,11073.539640887127,11212.572265625,615134
2013-04-22,11376.139969749012,11425.21030750494,11351.60480087105,11384.318359375,969765
2013-04-23,11367.960948765322,11392.496116280641,11327.069002906454,11343.42578125,413534
2013-04-24,11490.637961146862,11596.95703125,11482.459571138928,11596.95703125,920562
2013-04-25,11629.670550105115,11727.811229852838,11596.956990189208,11670.5625,808937
2013-04-26,11719.631524995626,11735.98830311844,11621.490856258748,11686.91796875,639161
2013-04-30,11605.134432315492,11654.204768181518,11564.24248576047,11621.4912109375,539963
2013-05-01,11596.95703125,11613.313811265867,11564.243471218264,11596.95703125,331769
2013-05-02,11531.528987097707,11564.242544507913,11441.56670421964,11498.8154296875,745495
2013-05-07,11809.594037461313,11915.913097355357,11785.058869793458,11891.3779296875,1266523
2013-05-08,11915.913383442195,12104.016340078551,11907.734994023223,11973.162109375,1048409
2013-05-09,12046.76828713613,12095.838626391267,11907.735659246575,11940.44921875,806832
2013-05-10,12193.978468843563,12292.119140625,12169.443300898203,12292.119140625,1268417
2013-05-13,12406.617174650493,12463.865902549342,12357.54683645148,12431.15234375,1066452
2013-05-14,12455.687190765922,12455.687190765922,12382.08168537072,12422.9736328125,655973
2013-05-15,12586.540992870147,12676.503274170713,12586.540992870147,12635.611328125,1096063
2013-05-16,12733.752658982352,12733.752658982352,12488.400969984617,12627.43359375,1507091
2013-05-17,12537.469651297568,12733.7509765625,12496.57770853404,12733.7509765625,798140
2013-05-20,12840.071585684846,12913.677091590045,12807.358027504757,12897.3203125,662687
2013-05-21,12823.7148065948,12913.677091590045,12807.358027504757,12897.3203125,463184
2013-05-22,12970.926025846962,13183.564157418223,12962.747636171143,13126.3154296875,1003738
2013-05-23,13224.454482421876,13379.8438671875,12153.08556640625,12267.5830078125,3535702
2013-05-24,12480.22144091439,12594.718885326449,11735.988052236009,12275.76171875,3759896
2013-05-27,11875.021185661764,12014.053802849265,11768.702125459558,11817.7724609375,1866768
2013-05-28,11711.451721938776,12087.657573341838,11686.916557716837,12022.23046875,1434224
2013-05-29,12226.69152381156,12226.69152381156,11940.447909541725,11956.8046875,1056879
2013-05-30,11735.988063540553,11825.950341379541,11359.7821743957,11482.4580078125,1911259
2013-05-31,11654.204153507315,11686.91770902593,11474.27959815492,11531.5283203125,1112329
2013-06-03,11367.961695856227,11367.961695856227,11114.431614869505,11163.501953125,1205268
2013-06-04,11081.717918734354,11433.388671875,10959.042074615523,11433.388671875,1810685
2013-06-05,11384.318944142964,11531.529964972398,10909.97232147034,10926.3291015625,1212512
2013-06-06,10820.007830296126,11114.429812072893,10762.759111617312,10770.9375,1149428
2013-06-07,10664.619451213684,11008.111795501243,10525.586835668722,10697.3330078125,2140921
2013-06-10,11179.857975704415,11400.6744829056,11073.538916681622,11392.49609375,887290
2013-06-11,11359.784934563184,11408.855279852873,11138.96838075958,11204.3955078125,1472191
2013-06-12,10975.398673765121,11188.036800082478,10901.793168501421,11155.3232421875,660739
2013-06-13,10893.616516544118,10893.616516544118,10419.269851409314,10427.4482421875,1926182
2013-06-14,10787.294963717004,10844.543686041507,10599.192018936496,10689.154296875,1103839
2013-06-17,10566.4789726155,10975.3984375,10533.76541542474,10975.3984375,708477
2013-06-18,10918.150390625,11032.647847904962,10836.366492567884,10918.150390625,666508
2013-06-19,11138.966809809603,11163.501978994205,10991.755794701987,11114.431640625,596454
2013-06-20,10975.399119264981,11073.53979693352,10877.258441596441,10918.150390625,749831
2013-06-21,10672.798546054431,11220.750655315464,10648.263376983043,11212.572265625,872633
2013-06-24,11294.35630809744,11310.713087689182,10926.32876728326,10942.685546875,641938
2013-06-25,10983.577831885057,11106.253682576253,10705.512570318348,10926.3291015625,547274
2013-06-26,11081.718281785103,11089.89667166096,10730.047517123288,10746.404296875,475481
2013-06-27,10877.258966293166,11130.7890625,10803.653454491183,11130.7890625,724687
2013-06-28,11212.573095807682,11531.530317351444,11204.394705511688,11457.9248046875,1171657
2013-07-01,11564.24248576047,11637.84798955951,11384.317920918367,11621.4912109375,428713
2013-07-02,11703.27371622862,11858.663094711039,11662.381774522719,11834.1279296875,832608
2013-07-03,11875.021857108779,11891.378636526284,11727.810842351231,11785.0595703125,812119
2013-07-04,11588.778961719301,11686.919644528498,11556.065400782902,11605.1357421875,401980
2013-07-05,11727.809509781766,11883.198896591985,11719.631121002281,11875.0205078125,574651
2013-07-08,12162.514069607243,12179.084252263383,11797.970051172148,11839.3955078125,1090614
2013-07-09,11988.525601935793,12162.512497333619,11905.674699365401,12137.6572265625,674578
2013-07-10,12129.372915954173,12220.50891463962,11980.24128174162,12112.802734375,807641
2013-07-11,11988.52862186861,12170.80065343814,11971.95843718047,12154.23046875,486059
2013-07-12,12154.22864592197,12237.079556937117,12104.518099312883,12170.798828125,491301
2013-07-16,12261.933527721434,12295.073888607167,12220.508076614267,12253.6484375,556130
2013-07-17,12162.512510557432,12270.218684016047,12129.372149493243,12261.93359375,459133
2013-07-18,12303.3603515625,12452.491992187499,12295.075260416666,12427.63671875,2674502
2013-07-19,12518.771391997465,12560.196843327702,12096.231788429053,12261.93359375,1334089
2013-07-22,12419.353663489443,12419.353663489443,12187.371073377566,12311.6474609375,678741
2013-07-23,12228.794467144762,12452.491926909606,12212.224284939959,12419.3515625,635443
2013-07-24,12361.35462422607,12386.209894918215,12278.503721918925,12377.9248046875,518121
2013-07-25,12369.64160684836,12377.926698346582,12203.939776883879,12245.365234375,415023
2013-07-26,12046.523251164259,12079.663617742426,11855.966143339789,11897.3916015625,648323
2013-07-29,11657.122580804378,11723.403306210515,11474.8505859375,11474.8505859375,683189
2013-07-30,11449.994941835965,11690.262563625576,11441.709851429427,11673.6923828125,515097
2013-07-31,11532.846286525973,11615.697193756763,11449.995379295184,11483.1357421875,509512
2013-08-01,11466.566590949187,11748.25970084245,11449.99640801429,11739.974609375,597959
2013-08-02,11905.674699365401,12145.942316819539,11880.819428594283,12137.6572265625,658127
2013-08-05,12013.383339018104,12071.378982723709,11938.817511396612,11955.3876953125,343488
2013-08-06,11938.815633835247,12096.232356279987,11773.113820735522,12087.947265625,534912
2013-08-07,11839.3949163145,11880.82037088523,11623.982552546708,11640.552734375,667262
2013-08-08,11599.128529505075,11797.97073286802,11375.431050721763,11425.1416015625,783285
2013-08-09,11474.852346152542,11557.703265619346,11358.861058899014,11449.9970703125,853305
2013-08-12,11342.291143838895,11474.852618127734,11276.010406694475,11358.861328125,501254
2013-08-13,11524.561461576957,11648.837825289145,11499.70618883452,11640.552734375,310955
2013-08-14,11706.832690069396,11806.253774486122,11541.130882708187,11789.68359375,389476
2013-08-15,11615.699685314294,11748.26116531788,11516.278575311602,11549.4189453125,699314
2013-08-16,11383.71458850406,11549.416402019404,11367.144407152527,11474.8505859375,522271
2013-08-19,11458.2809254139,11541.1318359375,11408.57037909974,11541.1318359375,200170
2013-08-20,11449.995499758375,11532.846407860825,11242.868229502255,11251.1533203125,641634
2013-08-21,11284.29296875,11342.288600747981,11126.87625332691,11284.29296875,590614
2013-08-22,11184.87337119465,11300.864650599631,11110.307548720019,11226.298828125,726436
2013-08-23,11441.712106693685,11565.988487287752,11408.57173853527,11466.5673828125,612472
2013-08-26,11524.55988216193,11541.130061719316,11408.568625260228,11441.708984375,216204
2013-08-27,11383.715755587673,11491.42194541492,11342.290297961807,11375.4306640625,190981
2013-08-28,11110.307548720019,11259.43919366928,11077.167183175738,11226.298828125,712119
2013-08-29,11251.153646310986,11317.434374713408,11226.298373160078,11292.5791015625,375318
2013-08-30,11391.999930296864,11449.995566305648,11209.727931412113,11259.4384765625,551371
2013-09-02,11292.579038444082,11441.710676515977,11267.7237654321,11408.5703125,461940
2013-09-03,11549.416480457716,11748.25865802657,11549.416480457716,11731.6884765625,761929
2013-09-04,11657.12317786056,11814.539908762728,11615.69772235999,11797.9697265625,398442
2013-09-05,11872.535546463527,11905.675910863984,11739.9740888617,11797.9697265625,501254
2013-09-06,11831.109891758535,11831.109891758535,11615.697526782538,11648.837890625,346052
2013-09-09,12054.806563938717,12063.091654360667,11855.964393811892,11922.2451171875,893789
2013-09-10,12021.666735689552,12137.658006743759,11996.811463320793,12112.802734375,813795
2013-09-11,12187.369599202195,12237.080148213217,12112.803775685663,12121.0888671875,682649
2013-09-12,12096.233203393103,12145.943750804308,12029.952473511497,12071.3779296875,276842
2013-09-13,12029.951631040096,12129.372718899933,11955.38581514522,12087.947265625,512529
2013-09-17,12145.943422595989,12170.79869562995,12029.9521484375,12029.9521484375,559772
2013-09-18,12121.088281515911,12295.07519464772,12104.518099312883,12170.798828125,682951
2013-09-19,12336.501428940717,12402.78216193704,12245.365421070772,12394.4970703125,943424
2013-09-20,12419.3505200945,12444.205791315504,12344.784706431492,12411.0654296875,676116
2013-09-24,12286.78881214964,12402.780075379644,12270.21863168821,12377.9248046875,517124
2013-09-25,12377.924990511134,12394.495171221322,12278.50390625,12278.50390625,407927
2013-09-26,12253.651147363671,12485.63372486616,12162.515134773406,12477.3486328125,669254
2013-09-27,12485.63346722599,12502.203650991387,12411.067640281708,12444.2080078125,408917
2013-09-30,12237.080861892597,12353.072149683048,12179.085217997372,12212.2255859375,523686
